acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
0.80578303,4.6971107,8.517851,0.032223143,0.010231993,0.013591751,20240202_130807_564
0.8009974,4.692325,8.527422,0.032375857,0.007788532,0.013591751,20240202_130807_566
0.80578303,4.7018967,8.546564,0.032223143,0.011453724,0.014813482,20240202_130807_568
0.8153543,4.7018967,8.527422,0.02977968,0.015118915,0.018478673,20240202_130807_570
0.82013994,4.725825,8.5322075,0.02977968,0.013897184,0.017256944,20240202_130807_573
0.8153543,4.735396,8.517851,0.02855795,0.013897184,0.018478673,20240202_130807_575
0.80578303,4.749753,8.527422,0.024892759,0.015118915,0.018478673,20240202_130807_577
0.80578303,4.768297,8.541181,0.023823744,0.011453724,0.017256944,20240202_130807_579
0.7962117,4.758726,8.536993,0.020158553,0.009010263,0.018478673,20240202_130807_581
0.77706915,4.7401814,8.513064,0.017715093,0.010231993,0.015882496,20240202_130807_583
0.76271224,4.7306104,8.508279,0.01038471,0.0041233404,0.014660766,20240202_130807_585
0.7579266,4.725825,8.493922,0.007941248,-7.6358154E-4,0.013439035,20240202_130807_588
0.7579266,4.7114677,8.517851,0.0030543262,-7.6358154E-4,0.010995574,20240202_130807_590
0.74835527,4.7018967,8.522636,0.0018325958,4.5814895E-4,0.010995574,20240202_130807_592
0.76271224,4.7018967,8.527422,-0.0041233404,-0.004428773,0.008399397,20240202_130807_594
0.7579266,4.692325,8.5322075,-0.007788532,-0.004428773,0.0096211275,20240202_130807_597
0.76271224,4.692325,8.517851,-0.009010263,4.5814895E-4,0.008399397,20240202_130807_599
0.7722835,4.6971107,8.527422,-0.010231993,4.5814895E-4,0.0071776668,20240202_130807_601
0.76749784,4.6971107,8.517851,-0.011453724,0.00290161,0.005955936,20240202_130807_603
0.79142606,4.6971107,8.508279,-0.012675454,0.0041233404,0.005955936,20240202_130807_605
0.77706915,4.6731825,8.498708,-0.013897184,0.010231993,0.005955936,20240202_130807_607
0.7722835,4.668397,8.522636,-0.013897184,0.011453724,0.0047342055,20240202_130807_609
0.76749784,4.65404,8.508279,-0.013897184,0.012675454,0.0047342055,20240202_130807_611
0.7579266,4.65404,8.508279,-0.013897184,0.014966198,0.0047342055,20240202_130807_613
0.7579266,4.644469,8.5322075,-0.012675454,0.01985312,0.0035124752,20240202_130807_615
0.74835527,4.6636114,8.527422,-0.015118915,0.016187929,0.0022907446,20240202_130807_617
0.7435696,4.6492543,8.5322075,-0.016340645,0.016187929,0.0022907446,20240202_130807_620
0.738784,4.6636114,8.517851,-0.016340645,0.01740966,0.0022907446,20240202_130807_622
0.7148558,4.682754,8.527422,-0.016340645,0.0125227375,0.0022907446,20240202_130807_624
0.72442704,4.6731825,8.55135,-0.021227567,0.0053450707,-1.5271631E-4,20240202_130807_626
0.7196414,4.6731825,8.536993,-0.02367103,0.0065668016,0.0010690142,20240202_130807_628
0.7004988,4.658826,8.546564,-0.02611449,0.00290161,-1.5271631E-4,20240202_130807_631
0.69571316,4.6492543,8.55135,-0.02733622,-0.0056505036,0.0021380284,20240202_130807_633
0.7004988,4.644469,8.565707,-0.02977968,-0.001985312,0.0021380284,20240202_130807_635
0.7148558,4.658826,8.565707,-0.02977968,-0.008093964,0.0033597588,20240202_130807_636
0.7004988,4.65404,8.575278,-0.031001411,-0.010537425,0.00580322,20240202_130807_639
0.7004988,4.668397,8.575278,-0.032223143,-0.012980887,0.0070249503,20240202_130807_641
0.69571316,4.668397,8.59442,-0.031001411,-0.012980887,0.008246681,20240202_130807_644
0.7004988,4.6779685,8.603992,-0.02855795,-0.0154243475,0.008246681,20240202_130807_646
0.69092757,4.6875396,8.59442,-0.02855795,-0.014202617,0.008246681,20240202_130807_647
0.71007013,4.6731825,8.608778,-0.02733622,-0.016493361,0.009468411,20240202_130807_649
0.7196414,4.6875396,8.59442,-0.02367103,-0.015271631,0.011911872,20240202_130807_652
0.73399836,4.691727,8.618349,-0.022449298,-0.014049901,0.0106901415,20240202_130807_654
0.738784,4.686941,8.613564,-0.022449298,-0.016493361,0.0143553335,20240202_130807_657
0.7579266,4.691727,8.618349,-0.018784106,-0.017715093,0.013286319,20240202_130807_658
0.7531409,4.701298,8.623135,-0.017562376,-0.014049901,0.01450805,20240202_130807_660
0.7579266,4.706084,8.603992,-0.016340645,-0.015271631,0.01572978,20240202_130807_663
0.7531409,4.7156553,8.599206,-0.016340645,-0.015271631,0.01450805,20240202_130807_665
0.7722835,4.7210393,8.570493,-0.016340645,-0.01282817,0.01450805,20240202_130807_667
0.7579266,4.7114677,8.556135,-0.017562376,-0.017715093,0.01450805,20240202_130807_670
0.7722835,4.692325,8.580064,-0.016340645,-0.014049901,0.012064588,20240202_130807_671
0.77706915,4.682754,8.55135,-0.016340645,-0.011759156,0.012064588,20240202_130807_673
0.7962117,4.6731825,8.575278,-0.018784106,-0.008093964,0.0096211275,20240202_130807_676
0.8009974,4.658826,8.546564,-0.020005837,-0.008093964,0.010842858,20240202_130807_678
0.82971126,4.65404,8.527422,-0.022449298,-0.009315695,0.005955936,20240202_130807_680
0.84406817,4.668397,8.508279,-0.02367103,-0.004428773,0.005955936,20240202_130807_682
0.8488538,4.6492543,8.489137,-0.02611449,-0.004428773,0.004581489,20240202_130807_684
0.8488538,4.6396832,8.493922,-0.02611449,-0.0032070426,0.0021380284,20240202_130807_686
0.8488538,4.644469,8.503493,-0.031001411,-7.6358154E-4,9.162979E-4,20240202_130807_689
0.84406817,4.625326,8.503493,-0.032223143,0.00290161,-3.0543262E-4,20240202_130807_691
0.8488538,4.6205406,8.513064,-0.036957346,-0.001985312,9.162979E-4,20240202_130807_693
0.84406817,4.601398,8.517851,-0.038179077,0.0041233404,-0.0015271631,20240202_130807_695
0.8249256,4.615755,8.517851,-0.04062254,0.00290161,-0.0015271631,20240202_130807_697
0.82971126,4.615755,8.508279,-0.04184427,4.5814895E-4,-0.0027488936,20240202_130807_700
0.84406817,4.601398,8.503493,-0.04550946,-0.001985312,-0.003970624,20240202_130807_701
0.84406817,4.610969,8.513064,-0.04550946,4.5814895E-4,-0.003970624,20240202_130807_704
0.8536395,4.625326,8.527422,-0.046731193,-0.0056505036,-0.0027488936,20240202_130807_706
0.85842514,4.6301117,8.522636,-0.04917465,-0.0056505036,-0.00290161,20240202_130807_708
0.8344969,4.6396832,8.541779,-0.04917465,-0.001985312,-0.0027488936,20240202_130807_711
0.85842514,4.668397,8.541779,-0.051618114,-0.006872234,-0.0041233404,20240202_130807_713
0.84406817,4.6731825,8.570493,-0.054061573,-0.008093964,-0.00290161,20240202_130807_714
0.8679964,4.6731825,8.565108,-0.056505036,-0.006872234,-0.00290161,20240202_130807_717
0.8536395,4.6731825,8.584251,-0.054061573,-0.008093964,-4.5814895E-4,20240202_130807_719
0.8536395,4.6731825,8.5938225,-0.054061573,-0.006872234,-0.00290161,20240202_130807_721
0.8488538,4.6821556,8.603394,-0.050396383,-0.0032070426,-0.0016798794,20240202_130807_723
0.8488538,4.67737,8.5938225,-0.052839845,-0.001985312,-0.00290161,20240202_130807_725
0.84825563,4.720441,8.589037,-0.051618114,-7.6358154E-4,-0.0016798794,20240202_130807_727
0.82013994,4.7252264,8.584251,-0.051618114,0.00290161,-0.0015271631,20240202_130807_729
0.82971126,4.734798,8.579466,-0.04795292,0.0041233404,-0.0015271631,20240202_130807_732
0.82971126,4.7395835,8.584251,-0.046731193,0.0041233404,-0.0015271631,20240202_130807_733
0.82013994,4.720441,8.589037,-0.046731193,0.008857546,-0.003970624,20240202_130807_735
0.8105687,4.6965127,8.589635,-0.043066,0.011301007,-3.0543262E-4,20240202_130807_737
0.79142606,4.6731825,8.589635,-0.038331795,0.011301007,-3.0543262E-4,20240202_130807_741
0.7722835,4.6636114,8.580064,-0.037110064,0.01740966,0.0021380284,20240202_130807_742
0.76271224,4.6492543,8.599206,-0.033444874,0.013744468,0.00580322,20240202_130807_744
0.74835527,4.65404,8.580064,-0.031001411,0.0125227375,0.005955936,20240202_130807_747
0.7579266,4.6731825,8.575278,-0.02855795,0.014966198,0.008399397,20240202_130807_749
0.76271224,4.682754,8.580064,-0.02733622,0.011453724,0.0096211275,20240202_130807_751
0.76749784,4.691727,8.59442,-0.02611449,0.010231993,0.012064588,20240202_130807_753
0.76749784,4.71087,8.603992,-0.02367103,0.012675454,0.013286319,20240202_130807_756
0.76271224,4.706084,8.62792,-0.022449298,0.010231993,0.01572978,20240202_130807_757
0.7579266,4.71087,8.651849,-0.020158553,0.010231993,0.01817324,20240202_130807_759
0.72442704,4.6965127,8.656634,-0.023823744,0.010231993,0.019394971,20240202_130807_761
0.72442704,4.6725845,8.66142,-0.020158553,0.009010263,0.024281893,20240202_130807_764
0.66699934,4.667799,8.632706,-0.020158553,0.007788532,0.025503624,20240202_130807_765
0.66699934,4.6821556,8.637491,-0.016493361,0.0065668016,0.027947085,20240202_130807_768
0.63828546,4.6582274,8.618349,-0.01282817,0.0053450707,0.031612277,20240202_130807_770
0.6239285,4.65404,8.599805,-0.01160644,4.5814895E-4,0.03283401,20240202_130807_772
0.61914283,4.6396832,8.590233,-0.007941248,-0.001985312,0.035277467,20240202_130807_774
0.6239285,4.625326,8.599805,-0.005497787,-0.0032070426,0.035430185,20240202_130807_776
0.6334998,4.615755,8.618947,-0.0018325958,-0.0032070426,0.039095376,20240202_130807_779
0.6430711,4.615755,8.60459,6.1086525E-4,-0.0067195175,0.040317107,20240202_130807_780
0.6478567,4.5966125,8.590233,4.5814895E-4,-0.007941248,0.042760566,20240202_130807_783
0.65264237,4.610969,8.60459,0.0016798794,-0.009162978,0.04520403,20240202_130807_785
0.65264237,4.610969,8.6141615,0.0053450707,-0.0067195175,0.04520403,20240202_130807_787
0.6622137,4.610969,8.599805,0.007788532,-0.0067195175,0.047647487,20240202_130807_790
0.6622137,4.610969,8.609376,0.0065668016,-0.005497787,0.04520403,20240202_130807_792
0.65264237,4.5918264,8.585447,0.010231993,-0.0030543262,0.04642576,20240202_130807_793
0.6622137,4.587041,8.60459,0.007788532,-0.005497787,0.04520403,20240202_130807_796
0.66699934,4.5918264,8.60459,0.009010263,0.0016798794,0.04642576,20240202_130807_798
0.67178494,4.5966125,8.60459,0.011453724,0.00290161,0.04642576,20240202_130807_800
0.6861419,4.5966125,8.590233,0.010231993,-6.1086525E-4,0.04520403,20240202_130807_802
0.69092757,4.57747,8.571091,0.010231993,0.0016798794,0.04642576,20240202_130807_804
0.69092757,4.5726843,8.571091,0.010231993,0.00290161,0.04520403,20240202_130807_806
0.68135625,4.57747,8.556734,0.009010263,0.00290161,0.04520403,20240202_130807_808
0.7052845,4.5678983,8.56152,0.0065668016,4.5814895E-4,0.04642576,20240202_130807_811
0.69571316,4.57747,8.56152,0.0041233404,-7.6358154E-4,0.04520403,20240202_130807_813
0.7004988,4.5918264,8.556734,0.0016798794,-0.0030543262,0.04520403,20240202_130807_815
0.7052845,4.615755,8.566305,-0.001985312,-0.0030543262,0.043982297,20240202_130807_817
0.71007013,4.610969,8.580662,-0.009162978,-0.004276057,0.04138612,20240202_130807_819
0.7292127,4.634897,8.584849,-0.01160644,-0.009162978,0.03894266,20240202_130807_821
0.7292127,4.634897,8.584849,-0.015271631,-0.004428773,0.035277467,20240202_130807_823
0.738784,4.6301117,8.570493,-0.018936822,-0.004428773,0.035277467,20240202_130807_826
0.7435696,4.6205406,8.580064,-0.026267206,-0.01038471,0.03283401,20240202_130807_828
0.77706915,4.6205406,8.575278,-0.025045475,-0.009162978,0.031612277,20240202_130807_830
