acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
-0.4546363,3.5198421,9.137591,0.0025961774,-3.0543262E-4,0.0096211275,20240202_145350_406
-0.46899325,3.5246277,9.132806,0.0025961774,-0.006414085,0.010842858,20240202_145350_407
-0.45942193,3.5198421,9.132806,0.0025961774,9.162979E-4,0.012064588,20240202_145350_409
-0.44027936,3.5294135,9.12802,0.0025961774,-3.0543262E-4,0.010842858,20240202_145350_411
-0.4354937,3.5294135,9.108877,0.0050396384,-0.005192355,0.010842858,20240202_145350_414
-0.44027936,3.5294135,9.104092,0.0050396384,-0.003970624,0.0096211275,20240202_145350_416
-0.4211368,3.5389848,9.099306,0.0050396384,-0.0015271631,0.0096211275,20240202_145350_418
-0.43070808,3.534199,9.118449,0.0062613687,-0.010079277,0.0071776668,20240202_145350_421
-0.43070808,3.5294135,9.132806,0.00870483,-0.0015271631,0.005955936,20240202_145350_422
-0.4211368,3.5389848,9.147162,0.0062613687,9.162979E-4,0.005955936,20240202_145350_425
-0.43070808,3.5389848,9.137591,0.0038179078,-0.003970624,0.0047342055,20240202_145350_427
-0.4211368,3.5150564,9.113664,0.0050396384,-0.0027488936,0.0035124752,20240202_145350_429
-0.42592242,3.5150564,9.099306,0.0025961774,-0.0015271631,0.0010690142,20240202_145350_431
-0.42592242,3.5102708,9.089735,0.0038179078,-0.0015271631,0.0022907446,20240202_145350_433
-0.43070808,3.4911282,9.065806,0.0025961774,-0.003970624,0.0010690142,20240202_145350_435
-0.43070808,3.495914,9.0849495,0.0038179078,-0.003970624,0.0010690142,20240202_145350_437
-0.40677986,3.495914,9.094521,0.0025961774,-0.0027488936,-1.5271631E-4,20240202_145350_439
-0.41635114,3.5102708,9.094521,0.0013744468,-0.0076358155,0.0010690142,20240202_145350_441
-0.42592242,3.5198421,9.108877,1.5271631E-4,-0.0027488936,-0.0013744468,20240202_145350_444
-0.4211368,3.5246277,9.099306,0.0013744468,-0.0027488936,-0.0013744468,20240202_145350_447
-0.44027936,3.534199,9.123235,-0.0010690142,-0.003970624,-0.0013744468,20240202_145350_449
