acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
-0.40797627,3.5330026,9.135199,-0.0033597588,-0.0071776668,0.004581489,20240202_145359_668
-0.40797627,3.5234313,9.130413,-9.162979E-4,-0.0022907446,0.0047342055,20240202_145359_670
-0.39361933,3.51386,9.120842,-9.162979E-4,-0.0035124752,0.005955936,20240202_145359_672
-0.4031906,3.51386,9.130413,-9.162979E-4,-0.005955936,0.005955936,20240202_145359_674
-0.4031906,3.51386,9.135199,0.0015271631,-0.0022907446,0.0047342055,20240202_145359_676
-0.39840496,3.5186458,9.159127,-0.0021380284,1.5271631E-4,0.005955936,20240202_145359_679
-0.40797627,3.4995031,9.14477,0.0027488936,-0.0022907446,0.0047342055,20240202_145359_681
-0.4127619,3.4995031,9.149555,0.0027488936,0.0038179078,0.0047342055,20240202_145359_683
-0.40797627,3.51386,9.154342,0.0015271631,0.0062613687,0.0035124752,20240202_145359_685
-0.39840496,3.5090744,9.14477,0.0015271631,-0.0010690142,0.0035124752,20240202_145359_688
-0.4127619,3.4947174,9.107083,0.0027488936,1.5271631E-4,0.0035124752,20240202_145359_690
-0.40797627,3.4899318,9.107083,0.005192355,0.0025961774,0.0047342055,20240202_145359_691
-0.4031906,3.4660037,9.107083,0.005192355,0.0025961774,0.0010690142,20240202_145359_693
-0.4031906,3.475575,9.116654,0.003970624,-0.0010690142,0.0022907446,20240202_145359_696
-0.41754755,3.4564323,9.131011,0.005192355,0.0013744468,0.0022907446,20240202_145359_698
-0.4127619,3.4707892,9.139984,0.003970624,0.0025961774,0.0010690142,20240202_145359_700
-0.41754755,3.4803605,9.154342,0.005192355,0.0025961774,0.0010690142,20240202_145359_702
-0.4223332,3.4851463,9.159127,0.003970624,0.0050396384,-1.5271631E-4,20240202_145359_705
-0.4223332,3.4947174,9.149555,0.0027488936,0.0013744468,-0.0013744468,20240202_145359_707
-0.42711884,3.4995031,9.139984,0.0027488936,1.5271631E-4,-0.0025961774,20240202_145359_709
-0.4319045,3.4947174,9.131011,0.0027488936,-0.0047342055,-0.0025961774,20240202_145359_711
-0.4223332,3.4947174,9.107083,3.0543262E-4,-0.0047342055,-0.0038179078,20240202_145359_713
-0.4319045,3.4899318,9.126225,-9.162979E-4,-0.0047342055,-0.005192355,20240202_145359_715
-0.4319045,3.5042887,9.131011,-9.162979E-4,-0.0035124752,-0.0025961774,20240202_145359_718
-0.43669012,3.51386,9.15494,-0.0033597588,-0.0022907446,-0.003970624,20240202_145359_720
-0.4319045,3.51386,9.163913,-0.0033597588,-0.0035124752,-0.003970624,20240202_145359_721
-0.44147578,3.528217,9.163913,-0.004581489,-0.0035124752,-0.0027488936,20240202_145359_724
-0.44626144,3.528217,9.150154,-0.00580322,-0.0022907446,-0.0027488936,20240202_145359_726
-0.4319045,3.5330026,9.126225,-0.0033597588,-0.0010690142,-0.0027488936,20240202_145359_729
-0.43669012,3.5473595,9.120842,-0.0021380284,-0.0035124752,-0.0015271631,20240202_145359_730
-0.4319045,3.5330026,9.097511,-9.162979E-4,-0.0010690142,-1.5271631E-4,20240202_145359_732
-0.44147578,3.5234313,9.078369,3.0543262E-4,-0.0022907446,-1.5271631E-4,20240202_145359_735
-0.41754755,3.528217,9.092726,0.0015271631,-0.0035124752,0.0010690142,20240202_145359_736
-0.41754755,3.5330026,9.107083,0.0015271631,-0.0022907446,-1.5271631E-4,20240202_145359_739
-0.4031906,3.5330026,9.106484,0.0015271631,1.5271631E-4,0.0010690142,20240202_145359_740
-0.40797627,3.542574,9.135199,0.0027488936,1.5271631E-4,0.0022907446,20240202_145359_743
-0.39840496,3.5330026,9.135199,3.0543262E-4,0.0013744468,0.0022907446,20240202_145359_745
-0.40797627,3.542574,9.139984,0.0015271631,0.0025961774,0.0010690142,20240202_145359_747
-0.40797627,3.542574,9.139984,0.0015271631,0.0025961774,-1.5271631E-4,20240202_145359_750
-0.39840496,3.5377884,9.106484,3.0543262E-4,0.0038179078,-1.5271631E-4,20240202_145359_752
-0.4031906,3.5186458,9.097511,-0.0021380284,0.0013744468,-0.0013744468,20240202_145359_754
-0.39361933,3.51386,9.102298,-0.0021380284,1.5271631E-4,-0.0013744468,20240202_145359_756
-0.39840496,3.51386,9.107083,-0.004581489,1.5271631E-4,-0.0015271631,20240202_145359_758
-0.38883367,3.5090744,9.120842,-0.00580322,1.5271631E-4,-3.0543262E-4,20240202_145359_761
-0.38883367,3.5234313,9.120842,-0.0070249503,-0.0010690142,-0.0027488936,20240202_145359_770
-0.39840496,3.5234313,9.135199,-0.00580322,0.0038179078,-0.0027488936,20240202_145359_771
-0.40797627,3.528217,9.135199,-0.00580322,0.0013744468,-0.003970624,20240202_145359_772
-0.39840496,3.5234313,9.154342,-0.008246681,0.0050396384,-0.0027488936,20240202_145359_772
-0.4127619,3.5234313,9.111869,-0.008246681,0.0050396384,-0.005192355,20240202_145359_773
-0.4223332,3.5090744,9.107083,-0.0070249503,0.0025961774,-0.003970624,20240202_145359_774
-0.4223332,3.4899318,9.102298,-0.00580322,0.0038179078,-0.0027488936,20240202_145359_775
-0.42711884,3.4851463,9.111869,-0.0033597588,0.0025961774,-0.0038179078,20240202_145359_778
-0.4127619,3.475575,9.116056,-0.0021380284,0.0050396384,-0.0025961774,20240202_145359_780
-0.41754755,3.4803605,9.154342,3.0543262E-4,0.0062613687,-0.0025961774,20240202_145359_782
-0.41754755,3.4803605,9.14477,3.0543262E-4,0.0062613687,-0.0013744468,20240202_145359_784
-0.43669012,3.5042887,9.139984,0.0027488936,0.0062613687,-1.5271631E-4,20240202_145359_786
-0.43669012,3.5042887,9.154342,0.0015271631,0.007483099,-0.0013744468,20240202_145359_788
-0.43669012,3.4851463,9.149555,0.0027488936,0.00870483,-0.0013744468,20240202_145359_790
-0.45583272,3.4899318,9.135797,0.003970624,0.00870483,-0.0025961774,20240202_145359_792
-0.44626144,3.4899318,9.14477,0.0027488936,0.0050396384,-0.0025961774,20240202_145359_794
-0.4648058,3.4899318,9.150154,0.005192355,0.0062613687,-1.5271631E-4,20240202_145359_796
-0.45583272,3.4707892,9.164511,0.006414085,0.0050396384,-0.0013744468,20240202_145359_799
-0.44147578,3.4660037,9.140582,0.005192355,1.5271631E-4,0.0010690142,20240202_145359_801
-0.46002015,3.475575,9.15494,0.003970624,0.0025961774,0.0010690142,20240202_145359_804
-0.45583272,3.4803605,9.173484,0.003970624,0.0038179078,0.0022907446,20240202_145359_806
-0.4743771,3.4803605,9.150154,0.003970624,1.5271631E-4,0.0022907446,20240202_145359_808
-0.45583272,3.4803605,9.15494,0.003970624,0.0025961774,0.0035124752,20240202_145359_810
-0.45583272,3.4851463,9.126225,0.006414085,0.0050396384,0.0022907446,20240202_145359_812
-0.46959144,3.4899318,9.126225,0.005192355,-0.0010690142,0.0047342055,20240202_145359_814
-0.4648058,3.4851463,9.107083,0.005192355,-0.0010690142,0.0035124752,20240202_145359_817
-0.46002015,3.475575,9.111869,0.0076358155,0.0025961774,0.0022907446,20240202_145359_818
-0.4456632,3.4660037,9.126225,0.0076358155,-0.0010690142,0.0022907446,20240202_145359_820
-0.44147578,3.4803605,9.126225,0.006414085,1.5271631E-4,0.0022907446,20240202_145359_823
-0.42711884,3.475575,9.130413,0.006414085,0.0038179078,0.0035124752,20240202_145359_825
-0.4319045,3.4899318,9.139984,0.0076358155,0.0038179078,0.0022907446,20240202_145359_827
-0.43669012,3.4947174,9.154342,0.008857546,0.0050396384,0.0022907446,20240202_145359_830
-0.4319045,3.4947174,9.130413,0.008857546,0.0062613687,0.0010690142,20240202_145359_831
-0.4127619,3.4899318,9.11127,0.008857546,0.0062613687,-1.5271631E-4,20240202_145359_833
-0.42711884,3.4899318,9.130413,0.0076358155,0.0050396384,-0.0013744468,20240202_145359_835
-0.41754755,3.4803605,9.116056,0.010079277,0.00992656,-0.0013744468,20240202_145359_837
-0.4127619,3.4803605,9.120842,0.010079277,0.007483099,-0.0025961774,20240202_145359_840
-0.41754755,3.4851463,9.135199,0.010079277,0.0050396384,-0.0025961774,20240202_145359_841
-0.4127619,3.4851463,9.139984,0.008857546,0.00870483,-0.0038179078,20240202_145359_844
-0.4223332,3.4803605,9.149555,0.010079277,0.007483099,-0.0038179078,20240202_145359_847
-0.40797627,3.475575,9.150154,0.008857546,0.0038179078,-0.0050396384,20240202_145359_848
-0.41754755,3.475575,9.126225,0.0076358155,0.011148291,-0.007483099,20240202_145359_850
-0.4127619,3.4803605,9.145369,0.008857546,0.00992656,-0.0062613687,20240202_145359_853
-0.4223332,3.4803605,9.131011,0.005192355,0.0050396384,-0.00870483,20240202_145359_854
-0.41754755,3.4899318,9.140582,0.006414085,0.00870483,-0.00992656,20240202_145359_857
-0.4319045,3.4947174,9.135797,0.0076358155,0.0062613687,-0.011148291,20240202_145359_859
-0.43669012,3.4803605,9.126225,0.0076358155,0.0050396384,-0.00992656,20240202_145359_861
-0.41754755,3.4851463,9.150154,0.0076358155,0.0050396384,-0.012370021,20240202_145359_864
-0.43669012,3.4707892,9.140582,0.006414085,0.0050396384,-0.013591751,20240202_145359_865
-0.4223332,3.475575,9.12144,0.006414085,0.0038179078,-0.013591751,20240202_145359_868
-0.4319045,3.4995031,9.131011,0.0027488936,0.0013744468,-0.013591751,20240202_145359_870
-0.44626144,3.5042887,9.131011,0.0027488936,0.0025961774,-0.014813482,20240202_145359_872
-0.46061835,3.4995031,9.135797,-7.6358154E-4,-0.0022907446,-0.014966198,20240202_145359_874
-0.4749753,3.4995031,9.131011,-0.0032070426,-0.0047342055,-0.016187929,20240202_145359_876
-0.4743771,3.4803605,9.12144,-0.0032070426,-0.0022907446,-0.013744468,20240202_145359_878
-0.46959144,3.475575,9.111869,-0.0032070426,-0.0071776668,-0.013744468,20240202_145359_881
-0.48873404,3.4851463,9.116654,-0.008093964,-0.005955936,-0.013744468,20240202_145359_883
-0.48394838,3.4660037,9.126225,-0.008093964,-0.005955936,-0.0125227375,20240202_145359_884
-0.48394838,3.475575,9.15494,-0.008093964,-0.0071776668,-0.010079277,20240202_145359_886
-0.49351966,3.4803605,9.126225,-0.009315695,-0.0071776668,-0.010079277,20240202_145359_889
-0.465404,3.5042887,9.116654,-0.008093964,-0.0047342055,-0.011301007,20240202_145359_891
-0.47976094,3.5234313,9.107083,-0.006872234,-0.008399397,-0.010079277,20240202_145359_893
-0.48454657,3.5234313,9.111869,-0.0056505036,-0.005955936,-0.010079277,20240202_145359_896
-0.48454657,3.5377884,9.111869,-0.004428773,-0.0071776668,-0.010079277,20240202_145359_897
-0.48454657,3.528217,9.097511,-0.004428773,-0.0096211275,-0.008857546,20240202_145359_900
-0.465404,3.542574,9.111869,-0.0021380284,-0.005955936,-0.0076358155,20240202_145359_902
-0.45583272,3.528217,9.111869,-0.0021380284,-0.0071776668,-0.005192355,20240202_145359_904
-0.465404,3.5377884,9.12144,-0.0033597588,-0.0071776668,-0.005192355,20240202_145359_906
-0.44147578,3.542574,9.130413,-0.0033597588,-0.008399397,-0.0015271631,20240202_145359_908
-0.44147578,3.5473595,9.135199,-0.004581489,-0.0071776668,-0.0015271631,20240202_145359_910
-0.4319045,3.542574,9.120842,-0.0033597588,-0.005955936,-3.0543262E-4,20240202_145359_913
-0.43669012,3.5473595,9.116056,-0.00580322,-0.0071776668,9.162979E-4,20240202_145359_915
-0.42711884,3.5521452,9.11127,-0.00580322,-0.008399397,9.162979E-4,20240202_145359_917
-0.4319045,3.5330026,9.130413,-0.004581489,-0.005955936,0.0021380284,20240202_145359_919
-0.4127619,3.528217,9.116056,-0.004581489,-0.0071776668,0.00580322,20240202_145359_921
-0.4031906,3.5186458,9.120842,-0.004581489,-0.0047342055,0.008246681,20240202_145359_923
-0.39840496,3.528217,9.116056,-0.0021380284,-0.0035124752,0.005955936,20240202_145359_925
-0.4031906,3.5330026,9.130413,-0.004581489,-0.0035124752,0.0070249503,20240202_145359_928
-0.39361933,3.528217,9.135199,-0.0033597588,-0.0047342055,0.0071776668,20240202_145359_930
-0.4031906,3.5234313,9.120842,-9.162979E-4,-0.0022907446,0.0071776668,20240202_145359_932
-0.4031906,3.5090744,9.1256275,3.0543262E-4,0.0013744468,0.005955936,20240202_145359_934
-0.38404804,3.5090744,9.11127,3.0543262E-4,-0.0010690142,0.005955936,20240202_145359_936
-0.39361933,3.4995031,9.120842,3.0543262E-4,0.0025961774,0.0047342055,20240202_145359_938
-0.39840496,3.5090744,9.1256275,3.0543262E-4,0.0013744468,0.0047342055,20240202_145359_941
-0.4031906,3.4899318,9.12144,3.0543262E-4,0.0013744468,0.0047342055,20240202_145359_943
-0.38883367,3.4803605,9.135199,0.0027488936,0.0025961774,0.0047342055,20240202_145359_945
-0.40797627,3.4803605,9.150154,0.003970624,0.007483099,0.0022907446,20240202_145359_947
-0.39361933,3.475575,9.149555,0.0027488936,0.0050396384,0.0022907446,20240202_145359_949
-0.4127619,3.4851463,9.150154,0.0027488936,0.0013744468,0.0010690142,20240202_145359_951
-0.39840496,3.4899318,9.139984,0.0027488936,0.007483099,0.0010690142,20240202_145359_954
-0.4127619,3.4947174,9.14477,0.003970624,0.0025961774,-0.0013744468,20240202_145359_955
-0.39840496,3.4803605,9.149555,0.003970624,-0.0010690142,-0.0025961774,20240202_145359_958
-0.4127619,3.4803605,9.140582,0.0027488936,0.0013744468,-0.0038179078,20240202_145359_961
-0.42711884,3.475575,9.140582,0.0027488936,0.0025961774,-0.0038179078,20240202_145359_962
-0.41754755,3.475575,9.145369,0.0027488936,1.5271631E-4,-0.0038179078,20240202_145359_964
-0.4319045,3.4851463,9.174082,0.003970624,-0.0010690142,-0.0038179078,20240202_145359_966
-0.43669012,3.4803605,9.135797,0.003970624,0.0025961774,-0.0050396384,20240202_145359_969
-0.42711884,3.4947174,9.145369,0.005192355,1.5271631E-4,-0.0050396384,20240202_145359_971
-0.4319045,3.4899318,9.145369,0.003970624,-0.0022907446,-0.0050396384,20240202_145359_973
-0.45104706,3.4851463,9.164511,0.003970624,1.5271631E-4,-0.0050396384,20240202_145359_975
-0.4319045,3.4851463,9.140582,0.006414085,1.5271631E-4,-0.0050396384,20240202_145359_977
-0.44147578,3.4851463,9.150154,0.0076358155,1.5271631E-4,-0.0038179078,20240202_145359_979
-0.44626144,3.4947174,9.145369,0.006414085,0.0038179078,-0.0013744468,20240202_145359_981
-0.44147578,3.5042887,9.140582,0.011301007,0.0038179078,-0.0025961774,20240202_145359_984
-0.43669012,3.5042887,9.150154,0.010079277,0.0025961774,-0.0013744468,20240202_145359_986
-0.44147578,3.5234313,9.12144,0.011301007,0.0062613687,-1.5271631E-4,20240202_145359_988
-0.45583272,3.5090744,9.107083,0.011301007,0.0025961774,-1.5271631E-4,20240202_145359_990
-0.44626144,3.5234313,9.102298,0.013744468,0.0038179078,0.0010690142,20240202_145359_992
-0.465404,3.528217,9.107083,0.013744468,0.0038179078,0.0010690142,20240202_145359_994
-0.45104706,3.5186458,9.116654,0.013744468,0.0050396384,0.0010690142,20240202_145359_996
-0.465404,3.5330026,9.116654,0.010079277,0.0013744468,0.0022907446,20240202_145359_998
-0.46061835,3.5330026,9.116654,0.010079277,1.5271631E-4,0.0010690142,20240202_145400_000
-0.465404,3.5234313,9.12144,0.0076358155,0.0038179078,0.0022907446,20240202_145400_002
-0.4749753,3.5377884,9.12144,0.006414085,-0.0010690142,0.0010690142,20240202_145400_005
-0.46061835,3.5377884,9.126225,0.003970624,-0.0047342055,0.0010690142,20240202_145400_007
-0.47018966,3.528217,9.107083,3.0543262E-4,0.0013744468,0.0010690142,20240202_145400_009
-0.47976094,3.5186458,9.107083,3.0543262E-4,-0.0022907446,0.0010690142,20240202_145400_011
-0.47976094,3.528217,9.111869,-0.0021380284,-0.005955936,0.0021380284,20240202_145400_014
-0.465404,3.51386,9.107083,-0.00580322,-0.0071776668,0.0021380284,20240202_145400_015
-0.47018966,3.5234313,9.097511,-0.00580322,-0.005955936,0.0021380284,20240202_145400_017
-0.44626144,3.5186458,9.111869,-0.0070249503,-0.005955936,0.0021380284,20240202_145400_020
-0.44147578,3.51386,9.107083,-0.008246681,-0.005955936,0.0033597588,20240202_145400_022
-0.45104706,3.51386,9.126225,-0.00580322,-0.0035124752,0.0033597588,20240202_145400_024
-0.45104706,3.5042887,9.111869,-0.009468411,-0.0047342055,0.004581489,20240202_145400_026
-0.45104706,3.5042887,9.111869,-0.008246681,-0.0022907446,0.00580322,20240202_145400_029
-0.42711884,3.4947174,9.126225,-0.00580322,-0.0010690142,0.00580322,20240202_145400_030
-0.4319045,3.4995031,9.111869,-0.0070249503,-0.0035124752,0.004581489,20240202_145400_033
-0.4223332,3.4947174,9.116654,-0.00580322,1.5271631E-4,0.0070249503,20240202_145400_035
-0.42711884,3.4995031,9.107083,-0.004581489,1.5271631E-4,0.0071776668,20240202_145400_037
-0.42711884,3.4899318,9.12144,-0.0033597588,0.0013744468,0.008399397,20240202_145400_040
-0.4223332,3.4995031,9.15494,-0.0021380284,0.0025961774,0.0071776668,20240202_145400_041
-0.4223332,3.4947174,9.159725,-0.0033597588,0.0025961774,0.008399397,20240202_145400_044
-0.40797627,3.5042887,9.173484,-9.162979E-4,0.0038179078,0.0071776668,20240202_145400_045
-0.4223332,3.5186458,9.163913,3.0543262E-4,0.0038179078,0.0096211275,20240202_145400_049
-0.41754755,3.5090744,9.159127,-0.0021380284,0.0025961774,0.008399397,20240202_145400_050
-0.41754755,3.4947174,9.164511,0.0015271631,0.0013744468,0.008399397,20240202_145400_052
-0.41754755,3.4947174,9.14477,0.0015271631,1.5271631E-4,0.0096211275,20240202_145400_054
-0.41754755,3.4899318,9.116654,0.005192355,0.0013744468,0.0071776668,20240202_145400_056
-0.40797627,3.4947174,9.130413,0.005192355,-0.0035124752,0.0071776668,20240202_145400_058
-0.39840496,3.4947174,9.120842,0.006414085,-0.0022907446,0.005955936,20240202_145400_061
-0.42711884,3.4947174,9.145369,0.0076358155,-0.0022907446,0.005955936,20240202_145400_063
-0.39840496,3.5042887,9.149555,0.0076358155,-0.0035124752,0.0047342055,20240202_145400_066
-0.40797627,3.5042887,9.154342,0.0076358155,-0.0010690142,0.0035124752,20240202_145400_067
-0.39840496,3.5090744,9.163913,0.006414085,-0.0010690142,0.0022907446,20240202_145400_070
-0.38404804,3.5042887,9.149555,0.003970624,0.0038179078,0.0010690142,20240202_145400_071
-0.39840496,3.5042887,9.139984,0.005192355,0.0025961774,0.0010690142,20240202_145400_074
-0.39361933,3.5234313,9.130413,0.006414085,0.0025961774,-1.5271631E-4,20240202_145400_076
-0.38883367,3.5042887,9.116056,0.005192355,0.0062613687,-1.5271631E-4,20240202_145400_078
-0.4031906,3.4947174,9.120842,0.005192355,0.0062613687,-0.0025961774,20240202_145400_080
-0.40797627,3.4995031,9.116654,0.006414085,0.0038179078,-0.0013744468,20240202_145400_083
-0.38883367,3.4995031,9.120842,0.006414085,0.00870483,-0.0013744468,20240202_145400_084
-0.4127619,3.5090744,9.1256275,0.0076358155,0.0062613687,-0.0025961774,20240202_145400_088
-0.41754755,3.4947174,9.131011,0.006414085,0.00992656,-0.0013744468,20240202_145400_089
-0.42711884,3.5042887,9.149555,0.006414085,0.013591751,-0.0013744468,20240202_145400_091
-0.42711884,3.5090744,9.131011,0.0076358155,0.013591751,-0.0013744468,20240202_145400_093
-0.43669012,3.5090744,9.126225,0.0076358155,0.007483099,-0.0013744468,20240202_145400_095
-0.43669012,3.5090744,9.107083,0.008857546,0.00870483,-0.0013744468,20240202_145400_097
-0.44626144,3.5186458,9.116654,0.008857546,0.00992656,-0.0013744468,20240202_145400_100
-0.44626144,3.5234313,9.102298,0.010079277,0.0062613687,-0.0025961774,20240202_145400_102
